origin,destination,route,duration,distance
15,9,"[[-1.971113, 43.325742], [-1.971728, 43.325323], [-1.972663, 43.326043], [-1.972588, 43.32613], [-1.972662, 43.326227], [-1.972732, 43.326199], [-1.972787, 43.326291], [-1.97611, 43.325065], [-1.97937, 43.323802], [-1.980702, 43.323313], [-1.980658, 43.323232], [-1.980447, 43.322977], [-1.980476, 43.322908], [-1.980302, 43.322644], [-1.980211, 43.322614], [-1.979307, 43.32133], [-1.979323, 43.321269], [-1.979205, 43.321095], [-1.979105, 43.321057], [-1.978947, 43.320833], [-1.979108, 43.320391], [-1.979009, 43.319933], [-1.979081, 43.319043], [-1.979242, 43.319002], [-1.97928, 43.31855], [-1.979213, 43.318451], [-1.979025, 43.318377], [-1.979087, 43.317587], [-1.979142, 43.317443], [-1.979169, 43.317276], [-1.979136, 43.31723], [-1.979564, 43.313278], [-1.97957, 43.312592], [-1.979396, 43.311631], [-1.979414, 43.311501], [-1.978952, 43.309324], [-1.978818, 43.309], [-1.978615, 43.308668], [-1.978395, 43.308358], [-1.978164, 43.308084], [-1.97788, 43.307801], [-1.977204, 43.307337], [-1.976952, 43.307192], [-1.976654, 43.307081], [-1.976262, 43.306995], [-1.975922, 43.306956], [-1.975812, 43.306929], [-1.975575, 43.306694], [-1.976462, 43.306228], [-1.976509, 43.306142], [-1.97653, 43.306049], [-1.97648, 43.306005], [-1.975076, 43.305449], [-1.975125, 43.305385], [-1.975087, 43.305143], [-1.974905, 43.304957], [-1.974623, 43.304897], [-1.974559, 43.303464], [-1.974594, 43.303376], [-1.974497, 43.30331], [-1.974192, 43.302995], [-1.974118, 43.302993], [-1.974058, 43.30301], [-1.973924, 43.303076], [-1.973788, 43.302928], [-1.973741, 43.302751], [-1.973753, 43.302522], [-1.974205, 43.302434], [-1.974725, 43.302211], [-1.975054, 43.30197], [-1.975269, 43.301956], [-1.975468, 43.30208], [-1.975544, 43.302055], [-1.97561, 43.30212], [-1.97518, 43.302335]]",1155839,3862.2
15,10,"[[-1.971113, 43.325742], [-1.971728, 43.325323], [-1.972663, 43.326043], [-1.972588, 43.32613], [-1.972662, 43.326227], [-1.972732, 43.326199], [-1.972787, 43.326291], [-1.97611, 43.325065], [-1.97937, 43.323802], [-1.980658, 43.323329], [-1.982025, 43.32294], [-1.982756, 43.322685], [-1.98277, 43.32265], [-1.982704, 43.322474], [-1.984898, 43.321659], [-1.984923, 43.321622], [-1.984995, 43.321616], [-1.984511, 43.320893], [-1.984581, 43.320865], [-1.984094, 43.320174], [-1.984059, 43.320106], [-1.984075, 43.320031], [-1.984107, 43.319994], [-1.984811, 43.319718], [-1.984767, 43.319481], [-1.984458, 43.319032], [-1.984438, 43.318956], [-1.984466, 43.318884], [-1.984678, 43.318765], [-1.984877, 43.318689], [-1.984944, 43.318638], [-1.985105, 43.318402], [-1.985677, 43.317703], [-1.986203, 43.317171], [-1.986806, 43.316664], [-1.987477, 43.316174], [-1.988225, 43.31567], [-1.989145, 43.315165], [-1.989337, 43.315113], [-1.991613, 43.314674], [-1.992253, 43.314578], [-1.992592, 43.314542], [-1.993737, 43.314509], [-1.995679, 43.314499], [-1.995968, 43.314522], [-1.997295, 43.314793], [-1.997722, 43.314934], [-1.99878, 43.315392], [-1.999274, 43.315553], [-2.000136, 43.315678], [-2.000306, 43.315686], [-2.000479, 43.315677], [-2.000834, 43.315592], [-2.001015, 43.315521], [-2.001069, 43.315505], [-2.001238, 43.315521], [-2.001529, 43.315606], [-2.00157, 43.315644], [-2.001699, 43.315681], [-2.001775, 43.315672], [-2.003416, 43.316183], [-2.004404, 43.314445], [-2.004459, 43.314306], [-2.00448, 43.314271], [-2.00453, 43.314207], [-2.005823, 43.313555], [-2.005825, 43.313506], [-2.005599, 43.313267], [-2.005614, 43.313217], [-2.006333, 43.31285], [-2.005956, 43.312451], [-2.005904, 43.31248]]",1108150,4050.776
15,11,"[[-1.971113, 43.325742], [-1.971728, 43.325323], [-1.972663, 43.326043], [-1.972588, 43.32613], [-1.972662, 43.326227], [-1.972732, 43.326199], [-1.972787, 43.326291], [-1.97611, 43.325065], [-1.97937, 43.323802], [-1.980658, 43.323329], [-1.982025, 43.32294], [-1.982756, 43.322685], [-1.98277, 43.32265], [-1.982704, 43.322474], [-1.984898, 43.321659], [-1.984923, 43.321622], [-1.984995, 43.321616], [-1.984511, 43.320893], [-1.984581, 43.320865], [-1.984094, 43.320174], [-1.984059, 43.320106], [-1.984075, 43.320031], [-1.984107, 43.319994], [-1.984811, 43.319718], [-1.984767, 43.319481], [-1.984458, 43.319032], [-1.984438, 43.318956], [-1.984466, 43.318884], [-1.984678, 43.318765], [-1.984877, 43.318689], [-1.984944, 43.318638], [-1.985105, 43.318402], [-1.985677, 43.317703], [-1.986203, 43.317171], [-1.986806, 43.316664], [-1.987477, 43.316174], [-1.988225, 43.31567], [-1.989145, 43.315165], [-1.989337, 43.315113], [-1.991613, 43.314674], [-1.992253, 43.314578], [-1.992592, 43.314542], [-1.993737, 43.314509], [-1.995679, 43.314499], [-1.995968, 43.314522], [-1.997295, 43.314793], [-1.997722, 43.314934], [-1.99878, 43.315392], [-1.999274, 43.315553], [-2.000136, 43.315678], [-2.000306, 43.315686], [-2.000479, 43.315677], [-2.000834, 43.315592], [-2.001015, 43.315521], [-2.001069, 43.315505], [-2.001238, 43.315521], [-2.001529, 43.315606], [-2.00157, 43.315644], [-2.001699, 43.315681], [-2.001775, 43.315672], [-2.003416, 43.316183], [-2.004404, 43.314445], [-2.004459, 43.314306], [-2.00448, 43.314271], [-2.00453, 43.314207], [-2.00579, 43.313572], [-2.005828, 43.313612], [-2.008903, 43.312079], [-2.00874, 43.311913]]",1141111,4204.363
15,12,"[[-1.971113, 43.325742], [-1.971728, 43.325323], [-1.972663, 43.326043], [-1.972588, 43.32613], [-1.972662, 43.326227], [-1.972732, 43.326199], [-1.972787, 43.326291], [-1.97611, 43.325065], [-1.97937, 43.323802], [-1.980658, 43.323329], [-1.982025, 43.32294], [-1.982756, 43.322685], [-1.98277, 43.32265], [-1.982704, 43.322474], [-1.984898, 43.321659], [-1.984923, 43.321622], [-1.984995, 43.321616], [-1.984511, 43.320893], [-1.984581, 43.320865], [-1.984094, 43.320174], [-1.984059, 43.320106], [-1.984075, 43.320031], [-1.984107, 43.319994], [-1.984811, 43.319718], [-1.984767, 43.319481], [-1.984458, 43.319032], [-1.984438, 43.318956], [-1.984466, 43.318884], [-1.984678, 43.318765], [-1.984877, 43.318689], [-1.984944, 43.318638], [-1.985105, 43.318402], [-1.985677, 43.317703], [-1.986203, 43.317171], [-1.986806, 43.316664], [-1.987477, 43.316174], [-1.988225, 43.31567], [-1.989145, 43.315165], [-1.989337, 43.315113], [-1.991613, 43.314674], [-1.992253, 43.314578], [-1.992592, 43.314542], [-1.993737, 43.314509], [-1.995679, 43.314499], [-1.995968, 43.314522], [-1.997295, 43.314793], [-1.997722, 43.314934], [-1.99878, 43.315392], [-1.999274, 43.315553], [-2.000136, 43.315678], [-2.000306, 43.315686], [-2.000479, 43.315677], [-2.000834, 43.315592], [-2.001015, 43.315521], [-2.001069, 43.315505], [-2.001238, 43.315521], [-2.001529, 43.315606], [-2.00157, 43.315644], [-2.001699, 43.315681], [-2.001775, 43.315672], [-2.003416, 43.316183], [-2.004404, 43.314445], [-2.004459, 43.314306], [-2.00448, 43.314271], [-2.00453, 43.314207], [-2.005823, 43.313555], [-2.005825, 43.313506], [-2.005599, 43.313267], [-2.005614, 43.313217], [-2.010119, 43.310953], [-2.010175, 43.310906], [-2.010197, 43.310699], [-2.010369, 43.310475], [-2.010495, 43.310227], [-2.010565, 43.309964], [-2.010641, 43.309294], [-2.010624, 43.309155], [-2.010544, 43.309028], [-2.010579, 43.309003], [-2.010557, 43.308982], [-2.010437, 43.30897]]",1232020,4604.662
15,13,"[[-1.971113, 43.325742], [-1.971728, 43.325323], [-1.972663, 43.326043], [-1.972588, 43.32613], [-1.972662, 43.326227], [-1.972732, 43.326199], [-1.972787, 43.326291], [-1.97611, 43.325065], [-1.97937, 43.323802], [-1.980702, 43.323313], [-1.980658, 43.323232], [-1.980447, 43.322977], [-1.980476, 43.322908], [-1.980302, 43.322644], [-1.980211, 43.322614], [-1.979307, 43.32133], [-1.979323, 43.321269], [-1.979205, 43.321095], [-1.979105, 43.321057], [-1.978947, 43.320833], [-1.979108, 43.320391], [-1.979009, 43.319933], [-1.979081, 43.319043], [-1.979242, 43.319002], [-1.97928, 43.31855], [-1.979213, 43.318451], [-1.979025, 43.318377], [-1.979087, 43.317587], [-1.979142, 43.317443], [-1.979169, 43.317276], [-1.979136, 43.31723], [-1.979564, 43.313278], [-1.97957, 43.312592], [-1.979396, 43.311631], [-1.979414, 43.311501], [-1.979353, 43.311263], [-1.979475, 43.311316], [-1.9796, 43.311339], [-1.980278, 43.311268], [-1.979725, 43.308485], [-1.981659, 43.308275], [-1.981841, 43.308288], [-1.981857, 43.308204], [-1.982757, 43.308233], [-1.982756, 43.308264], [-1.982798, 43.308318], [-1.982865, 43.308339], [-1.982907, 43.308336], [-1.982935, 43.308434], [-1.982972, 43.308423], [-1.982973, 43.308387], [-1.982999, 43.308365], [-1.983086, 43.308329], [-1.986052, 43.308449], [-1.986245, 43.308512], [-1.986346, 43.308494], [-1.986459, 43.308436], [-1.986502, 43.308323], [-1.987347, 43.307784], [-1.987435, 43.307757], [-1.987578, 43.307783], [-1.98763, 43.307823], [-1.987772, 43.308033], [-1.987881, 43.308102], [-1.987958, 43.308112], [-1.988866, 43.308074], [-1.989116, 43.308039], [-1.989862, 43.30783], [-1.995596, 43.305562], [-1.996119, 43.305309], [-1.996457, 43.305079], [-1.996797, 43.304776], [-1.996954, 43.304597], [-1.997958, 43.303071], [-1.998052, 43.302952], [-1.998191, 43.302836], [-1.998433, 43.302708], [-1.9987, 43.302622], [-1.999191, 43.302545], [-1.999335, 43.302504], [-1.999498, 43.302392], [-1.999666, 43.302323], [-1.999854, 43.30229], [-2.000088, 43.302282], [-2.000398, 43.302302], [-2.000481, 43.30228], [-2.000579, 43.302208], [-2.000827, 43.30237], [-2.001082, 43.302298], [-2.001133, 43.302312], [-2.001276, 43.302457], [-2.001341, 43.302483], [-2.001361, 43.302476], [-2.001435, 43.302528], [-2.001429, 43.302504]]",1408740,4904.213
15,14,"[[-1.971113, 43.325742], [-1.973513, 43.324093]]",300482,267.128
15,16,"[[-1.971113, 43.325742], [-1.971767, 43.325296], [-1.970482, 43.324315], [-1.969822, 43.323788], [-1.969062, 43.323221], [-1.968269, 43.323369], [-1.968313, 43.322779], [-1.967542, 43.322739], [-1.967494, 43.322702], [-1.967565, 43.322654], [-1.967613, 43.322106], [-1.967515, 43.322099], [-1.967562, 43.321831], [-1.966555, 43.321592], [-1.964234, 43.320938], [-1.962934, 43.32063], [-1.962125, 43.320462], [-1.961907, 43.320339], [-1.961857, 43.320237], [-1.961765, 43.319056], [-1.961819, 43.318399], [-1.961948, 43.317406], [-1.961989, 43.317307], [-1.962074, 43.317238], [-1.96219, 43.31719], [-1.962305, 43.317195], [-1.962365, 43.31718], [-1.962454, 43.317123], [-1.962493, 43.317035], [-1.962458, 43.316941], [-1.962874, 43.316476], [-1.962939, 43.316334], [-1.962947, 43.316116], [-1.962915, 43.315985], [-1.962755, 43.315754], [-1.962563, 43.315603], [-1.962208, 43.315421], [-1.962113, 43.315394], [-1.961811, 43.315353], [-1.961118, 43.315356], [-1.960937, 43.315305], [-1.960729, 43.315206], [-1.960605, 43.315095], [-1.960502, 43.314927], [-1.960078, 43.313948], [-1.960174, 43.313897], [-1.960216, 43.313838], [-1.960221, 43.313755], [-1.960144, 43.313659], [-1.960072, 43.313628], [-1.959972, 43.313618], [-1.95985, 43.313651], [-1.959722, 43.313767], [-1.959604, 43.313824], [-1.958289, 43.3141], [-1.958176, 43.313843], [-1.958078, 43.313739], [-1.957946, 43.313649], [-1.956727, 43.313067]]",969073,2463.354
16,1,"[[-1.956727, 43.313067], [-1.955877, 43.312669], [-1.95676, 43.311665], [-1.956791, 43.311636], [-1.95685, 43.311623], [-1.956918, 43.311637], [-1.958062, 43.312179], [-1.958334, 43.311875], [-1.958671, 43.312058], [-1.958929, 43.312235], [-1.959087, 43.31237], [-1.959304, 43.312597], [-1.959398, 43.312713], [-1.959536, 43.312931], [-1.959828, 43.313574], [-1.959815, 43.313674], [-1.959775, 43.313718], [-1.959754, 43.313781], [-1.959781, 43.313869], [-1.959816, 43.313905], [-1.959887, 43.313944], [-1.959981, 43.313961], [-1.960078, 43.313948], [-1.960174, 43.313897], [-1.960216, 43.313838], [-1.960213, 43.313731], [-1.960144, 43.313659], [-1.960024, 43.313619], [-1.960017, 43.313523], [-1.960309, 43.313633], [-1.960504, 43.31367], [-1.960997, 43.313712], [-1.960997, 43.313753], [-1.961665, 43.313851], [-1.962773, 43.314184], [-1.963572, 43.314309], [-1.963805, 43.314376], [-1.964186, 43.314555], [-1.96446, 43.314739], [-1.96453, 43.314821], [-1.964597, 43.314965], [-1.964613, 43.315057], [-1.964594, 43.315327], [-1.964544, 43.315373], [-1.964536, 43.315451], [-1.964229, 43.315923], [-1.964213, 43.315978], [-1.964229, 43.316054], [-1.965608, 43.318182], [-1.965638, 43.318235], [-1.965636, 43.318309], [-1.965594, 43.318351], [-1.965227, 43.318497], [-1.965179, 43.318612], [-1.965718, 43.319254], [-1.965888, 43.319147], [-1.966699, 43.318828], [-1.968248, 43.318156], [-1.968366, 43.318394], [-1.9687, 43.319207], [-1.9687, 43.319309], [-1.968648, 43.319459], [-1.968535, 43.319616], [-1.96862, 43.319671], [-1.968817, 43.319906], [-1.968896, 43.31997], [-1.968978, 43.319995], [-1.969042, 43.31997], [-1.96912, 43.3199], [-1.969183, 43.319806], [-1.969267, 43.319592], [-1.969271, 43.319483], [-1.969888, 43.319356], [-1.969948, 43.319365], [-1.969949, 43.3194], [-1.970004, 43.319448], [-1.970041, 43.319454], [-1.97008, 43.319451], [-1.970137, 43.319414], [-1.970148, 43.319383], [-1.97012, 43.31933], [-1.970246, 43.319306], [-1.970365, 43.319327], [-1.970592, 43.319409], [-1.970889, 43.319553], [-1.971692, 43.320031], [-1.97275, 43.320465], [-1.973142, 43.320598], [-1.973993, 43.320817], [-1.973987, 43.320866], [-1.974028, 43.320963], [-1.974122, 43.321049], [-1.974253, 43.321116], [-1.974401, 43.321147], [-1.974477, 43.321146], [-1.976543, 43.320851], [-1.97665, 43.320857], [-1.976859, 43.320915], [-1.977392, 43.321165], [-1.977563, 43.321267], [-1.977701, 43.321433], [-1.977749, 43.321413], [-1.97937, 43.323802], [-1.980702, 43.323313], [-1.982025, 43.32294], [-1.982756, 43.322685], [-1.98277, 43.32265], [-1.982704, 43.322474], [-1.984898, 43.321659], [-1.984923, 43.321622], [-1.985065, 43.321606], [-1.985079, 43.321642], [-1.985052, 43.321704], [-1.985095, 43.3218]]",925701,3911.544
16,2,"[[-1.956727, 43.313067], [-1.955877, 43.312669], [-1.95676, 43.311665], [-1.956791, 43.311636], [-1.95685, 43.311623], [-1.956918, 43.311637], [-1.958062, 43.312179], [-1.958334, 43.311875], [-1.958671, 43.312058], [-1.958929, 43.312235], [-1.959087, 43.31237], [-1.959304, 43.312597], [-1.959398, 43.312713], [-1.959536, 43.312931], [-1.959828, 43.313574], [-1.959815, 43.313674], [-1.959775, 43.313718], [-1.959754, 43.313781], [-1.959781, 43.313869], [-1.959816, 43.313905], [-1.959887, 43.313944], [-1.959981, 43.313961], [-1.960078, 43.313948], [-1.960174, 43.313897], [-1.960216, 43.313838], [-1.960213, 43.313731], [-1.960144, 43.313659], [-1.960024, 43.313619], [-1.960017, 43.313523], [-1.960309, 43.313633], [-1.960504, 43.31367], [-1.960997, 43.313712], [-1.960997, 43.313753], [-1.961665, 43.313851], [-1.962773, 43.314184], [-1.963572, 43.314309], [-1.963805, 43.314376], [-1.964186, 43.314555], [-1.96446, 43.314739], [-1.96453, 43.314821], [-1.964597, 43.314965], [-1.964613, 43.315057], [-1.964594, 43.315327], [-1.964544, 43.315373], [-1.964536, 43.315451], [-1.964229, 43.315923], [-1.964213, 43.315978], [-1.964229, 43.316054], [-1.965608, 43.318182], [-1.965638, 43.318235], [-1.965636, 43.318309], [-1.965594, 43.318351], [-1.965227, 43.318497], [-1.965179, 43.318612], [-1.965718, 43.319254], [-1.965888, 43.319147], [-1.966699, 43.318828], [-1.968248, 43.318156], [-1.968366, 43.318394], [-1.9687, 43.319207], [-1.9687, 43.319309], [-1.968648, 43.319459], [-1.968535, 43.319616], [-1.96862, 43.319671], [-1.968817, 43.319906], [-1.968896, 43.31997], [-1.968978, 43.319995], [-1.969042, 43.31997], [-1.96912, 43.3199], [-1.969183, 43.319806], [-1.969267, 43.319592], [-1.969271, 43.319483], [-1.969888, 43.319356], [-1.969948, 43.319365], [-1.969949, 43.3194], [-1.970004, 43.319448], [-1.970041, 43.319454], [-1.97008, 43.319451], [-1.970137, 43.319414], [-1.970148, 43.319383], [-1.97012, 43.31933], [-1.970246, 43.319306], [-1.970365, 43.319327], [-1.970592, 43.319409], [-1.970889, 43.319553], [-1.971692, 43.320031], [-1.97275, 43.320465], [-1.973142, 43.320598], [-1.973993, 43.320817], [-1.973987, 43.320866], [-1.974028, 43.320963], [-1.974122, 43.321049], [-1.974253, 43.321116], [-1.974401, 43.321147], [-1.974477, 43.321146], [-1.976543, 43.320851], [-1.97665, 43.320857], [-1.976859, 43.320915], [-1.977392, 43.321165], [-1.977506, 43.321228], [-1.977606, 43.321306], [-1.977671, 43.32128], [-1.977654, 43.321244], [-1.978861, 43.320795], [-1.978981, 43.320722], [-1.979063, 43.320545], [-1.979108, 43.320391], [-1.979009, 43.319933], [-1.979016, 43.319813], [-1.979194, 43.319809], [-1.979222, 43.319839], [-1.979674, 43.319663], [-1.97969, 43.319686], [-1.98209, 43.318777], [-1.983131, 43.320282], [-1.982469, 43.320527]]",921677,3794.013
16,3,"[[-1.956727, 43.313067], [-1.955877, 43.312669], [-1.95676, 43.311665], [-1.956791, 43.311636], [-1.95685, 43.311623], [-1.956918, 43.311637], [-1.958062, 43.312179], [-1.958334, 43.311875], [-1.958671, 43.312058], [-1.958929, 43.312235], [-1.959087, 43.31237], [-1.959304, 43.312597], [-1.959398, 43.312713], [-1.959536, 43.312931], [-1.959828, 43.313574], [-1.959815, 43.313674], [-1.959775, 43.313718], [-1.959754, 43.313781], [-1.959781, 43.313869], [-1.959816, 43.313905], [-1.959887, 43.313944], [-1.959981, 43.313961], [-1.960078, 43.313948], [-1.960174, 43.313897], [-1.960216, 43.313838], [-1.960213, 43.313731], [-1.960144, 43.313659], [-1.960024, 43.313619], [-1.960017, 43.313523], [-1.960309, 43.313633], [-1.960504, 43.31367], [-1.960997, 43.313712], [-1.960997, 43.313753], [-1.961665, 43.313851], [-1.962773, 43.314184], [-1.963572, 43.314309], [-1.963805, 43.314376], [-1.964186, 43.314555], [-1.96446, 43.314739], [-1.96453, 43.314821], [-1.964597, 43.314965], [-1.964613, 43.315057], [-1.964594, 43.315327], [-1.964544, 43.315373], [-1.964536, 43.315451], [-1.964229, 43.315923], [-1.964213, 43.315978], [-1.964229, 43.316054], [-1.965608, 43.318182], [-1.965638, 43.318235], [-1.965636, 43.318309], [-1.965594, 43.318351], [-1.965227, 43.318497], [-1.965179, 43.318612], [-1.965718, 43.319254], [-1.965888, 43.319147], [-1.966699, 43.318828], [-1.968248, 43.318156], [-1.968366, 43.318394], [-1.9687, 43.319207], [-1.9687, 43.319309], [-1.968648, 43.319459], [-1.968535, 43.319616], [-1.96862, 43.319671], [-1.968817, 43.319906], [-1.968896, 43.31997], [-1.968978, 43.319995], [-1.969042, 43.31997], [-1.96912, 43.3199], [-1.969183, 43.319806], [-1.969267, 43.319592], [-1.969271, 43.319483], [-1.969888, 43.319356], [-1.969948, 43.319365], [-1.969949, 43.3194], [-1.970004, 43.319448], [-1.970041, 43.319454], [-1.97008, 43.319451], [-1.970137, 43.319414], [-1.970148, 43.319383], [-1.97012, 43.31933], [-1.970246, 43.319306], [-1.970365, 43.319327], [-1.970592, 43.319409], [-1.970889, 43.319553], [-1.971692, 43.320031], [-1.97275, 43.320465], [-1.973142, 43.320598], [-1.973993, 43.320817], [-1.973987, 43.320866], [-1.974028, 43.320963], [-1.974122, 43.321049], [-1.974253, 43.321116], [-1.974401, 43.321147], [-1.974477, 43.321146], [-1.976543, 43.320851], [-1.976626, 43.320808], [-1.976662, 43.320732], [-1.976764, 43.320763], [-1.976917, 43.320857], [-1.976981, 43.320864], [-1.977032, 43.320842], [-1.977078, 43.320767], [-1.977395, 43.318222], [-1.977218, 43.318102], [-1.97729, 43.317617], [-1.977245, 43.317535], [-1.97724, 43.31749], [-1.97726, 43.317431], [-1.977334, 43.317384], [-1.977642, 43.317375], [-1.977692, 43.317356], [-1.977782, 43.31736], [-1.979142, 43.317443], [-1.979151, 43.317409], [-1.979807, 43.317442], [-1.97987, 43.316845], [-1.980553, 43.316589], [-1.98172, 43.318243], [-1.981604, 43.318286]]",906591,3929.696
16,4,"[[-1.956727, 43.313067], [-1.955877, 43.312669], [-1.95676, 43.311665], [-1.956791, 43.311636], [-1.95685, 43.311623], [-1.956918, 43.311637], [-1.958062, 43.312179], [-1.958334, 43.311875], [-1.958671, 43.312058], [-1.958929, 43.312235], [-1.959087, 43.31237], [-1.959304, 43.312597], [-1.959398, 43.312713], [-1.959536, 43.312931], [-1.959828, 43.313574], [-1.959815, 43.313674], [-1.959775, 43.313718], [-1.959754, 43.313781], [-1.959781, 43.313869], [-1.959816, 43.313905], [-1.959887, 43.313944], [-1.959981, 43.313961], [-1.960078, 43.313948], [-1.960174, 43.313897], [-1.960216, 43.313838], [-1.960213, 43.313731], [-1.960144, 43.313659], [-1.960024, 43.313619], [-1.960017, 43.313523], [-1.960309, 43.313633], [-1.960504, 43.31367], [-1.960997, 43.313712], [-1.960997, 43.313753], [-1.961665, 43.313851], [-1.962773, 43.314184], [-1.963572, 43.314309], [-1.963805, 43.314376], [-1.964186, 43.314555], [-1.96446, 43.314739], [-1.96453, 43.314821], [-1.964597, 43.314965], [-1.964613, 43.315057], [-1.964594, 43.315327], [-1.964544, 43.315373], [-1.964536, 43.315451], [-1.964229, 43.315923], [-1.964213, 43.315978], [-1.964229, 43.316054], [-1.965608, 43.318182], [-1.965638, 43.318235], [-1.965636, 43.318309], [-1.965594, 43.318351], [-1.965227, 43.318497], [-1.965179, 43.318612], [-1.965718, 43.319254], [-1.965888, 43.319147], [-1.966699, 43.318828], [-1.968248, 43.318156], [-1.968366, 43.318394], [-1.9687, 43.319207], [-1.9687, 43.319309], [-1.968648, 43.319459], [-1.968535, 43.319616], [-1.96862, 43.319671], [-1.968817, 43.319906], [-1.968896, 43.31997], [-1.968978, 43.319995], [-1.969042, 43.31997], [-1.96912, 43.3199], [-1.969183, 43.319806], [-1.969267, 43.319592], [-1.969271, 43.319483], [-1.969888, 43.319356], [-1.969948, 43.319365], [-1.969949, 43.3194], [-1.970004, 43.319448], [-1.970041, 43.319454], [-1.97008, 43.319451], [-1.970137, 43.319414], [-1.970148, 43.319383], [-1.97012, 43.31933], [-1.970246, 43.319306], [-1.970365, 43.319327], [-1.970592, 43.319409], [-1.970889, 43.319553], [-1.971692, 43.320031], [-1.97275, 43.320465], [-1.973142, 43.320598], [-1.973993, 43.320817], [-1.973987, 43.320866], [-1.974028, 43.320963], [-1.974122, 43.321049], [-1.974253, 43.321116], [-1.974401, 43.321147], [-1.974477, 43.321146], [-1.976543, 43.320851], [-1.976626, 43.320808], [-1.976662, 43.320732], [-1.976764, 43.320763], [-1.976917, 43.320857], [-1.976981, 43.320864], [-1.977032, 43.320842], [-1.977078, 43.320767], [-1.977343, 43.318639]]",734902,3226.361
